CustomerID,LastName,FirstName,BirthDate,Gender,ParticipantType,RegionID,MaritalStatus
2007976,Harold,Coleman,11/29/1961,MALE,INDIVIDUAL,615,Married
2007980,Kenneth,Ruiz,12/21/1964,MALE,INDIVIDUAL,380,Single
2008210,Kevin,Black,6/29/1985,MALE,INDIVIDUAL,206,Single
2008213,Royal Corp,,,,COMPANY,355,
2008224,Teresa,Henry,4/13/1980,FEMALE,INDIVIDUAL,632,Single
2008276,Paula,Hicks,09-09-1975,FEMALE,INDIVIDUAL,551,Married
2008283,Hawthorn Ltd,,,,COMPANY,882,
2008285,Frances,Mccoy,1/23/2008,FEMALE,INDIVIDUAL,153,Single
2008335,Michael,Snyder,10/30/1986,MALE,INDIVIDUAL,73,Married
2008340,Deborah,Mccoy,11/17/1979,FEMALE,INDIVIDUAL,478,Married
2009479,Gregory,Spencer,05-04-1994,MALE,INDIVIDUAL,392,Married
2009481,Carolyn,Medina,09-12-1980,FEMALE,INDIVIDUAL,554,Married
2009486,Justin,Smith,11/23/2012,MALE,INDIVIDUAL,859,Single
2009487,Douglas,Reyes,7/31/2014,MALE,INDIVIDUAL,590,Single
2009513,Daniel,Washington,9/20/1996,MALE,INDIVIDUAL,673,Married
2009522,Todd,Harvey,07-12-2016,MALE,INDIVIDUAL,545,Married
2009523,Harry,Lynch,07-12-2016,MALE,INDIVIDUAL,756,Married
2009524,Jeffrey,Dunn,3/14/1980,MALE,INDIVIDUAL,80,Single
2009543,Clarence,Burton,9/29/2015,MALE,INDIVIDUAL,929,Married
2009573,Pamela,Pierce,02-08-1966,FEMALE,INDIVIDUAL,835,Single
2009810,Rachel,Wheeler,5/27/2015,FEMALE,INDIVIDUAL,388,Single
2009811,Fred,Gonzalez,11-08-1975,MALE,INDIVIDUAL,863,Married
2009827,Jean,Bennett,3/31/1972,FEMALE,INDIVIDUAL,724,Divorced
2009828,Aaron,Bradley,9/18/2013,MALE,INDIVIDUAL,766,Divorced
2009836,Rebecca,Henderson,08-07-2010,FEMALE,INDIVIDUAL,185,Married
2009865,Craig,Hayes,01-05-1987,MALE,INDIVIDUAL,385,Married
2009888,Amy,Perry,11-12-1987,FEMALE,INDIVIDUAL,86,Married
2009889,Mary,Wheeler,08-09-2013,FEMALE,INDIVIDUAL,501,Married
2010172,Sara,Morris,04-03-1979,FEMALE,INDIVIDUAL,87,Single
2010179,Joan,Robertson,9/15/1980,FEMALE,INDIVIDUAL,265,Single
2010201,Timothy,King,08-08-1965,MALE,INDIVIDUAL,252,Single
2010212,Ashley,Medina,7/31/2007,FEMALE,INDIVIDUAL,620,Single
2010245,Margaret,Barnes,02-02-2016,FEMALE,INDIVIDUAL,806,Single
2010282,Christine,Chavez,06-01-1984,FEMALE,INDIVIDUAL,661,Divorced
2010298,Justin,Reyes,9/25/2015,MALE,INDIVIDUAL,442,Married
2010321,Joseph,Schmidt,02-07-2016,MALE,INDIVIDUAL,683,Married
2010333,Nicole,Ruiz,11/19/1983,FEMALE,INDIVIDUAL,287,Single
2010658,Dorothy,Vasquez,6/25/2015,FEMALE,INDIVIDUAL,538,Married
2010683,Keith,Peters,11/16/2014,MALE,INDIVIDUAL,941,Married
2010953,Steven,Snyder,2/24/1961,MALE,INDIVIDUAL,889,Married
2010954,Martin,Mitchell,12/16/1987,MALE,INDIVIDUAL,806,Divorced
2010966,Benjamin,Rodriguez,08-10-1986,MALE,INDIVIDUAL,970,Married
2010984,Kathy,Coleman,12-07-1984,FEMALE,INDIVIDUAL,351,Single
2011018,Justin,Simpson,7/13/2016,MALE,INDIVIDUAL,175,Single
2011019,Jason,Black,11/25/1981,MALE,INDIVIDUAL,172,Married
2011033,Gerald,James,9/20/1992,MALE,INDIVIDUAL,328,Single
2011038,Lisa,Phillips,07-07-2015,FEMALE,INDIVIDUAL,395,Single
2011039,Earl,Martin,05-09-1979,MALE,INDIVIDUAL,600,Single
2011055,Edward,Wallace,7/28/1980,MALE,INDIVIDUAL,981,Single
2011061,Martin,Hall,1/25/2013,MALE,INDIVIDUAL,908,Married
2011302,Christine,Franklin,06-05-1983,FEMALE,INDIVIDUAL,255,Married
2011388,Tina,Mason,03-06-1988,FEMALE,INDIVIDUAL,389,Single
2011399,Justin,Lawrence,10/14/2006,MALE,INDIVIDUAL,837,Married
2016082,Janet,Patterson,05-05-1993,FEMALE,INDIVIDUAL,784,Single
2016124,Samuel,Stone,12-03-1996,MALE,INDIVIDUAL,114,Married
2016181,Andrew,Sanders,11/20/1974,MALE,INDIVIDUAL,551,Married
2016186,Joe,Lane,7/30/2014,MALE,INDIVIDUAL,151,Married
2016197,Patricia,Wood,4/23/1957,FEMALE,INDIVIDUAL,376,Divorced
2016207,Eric,Greene,5/16/1995,MALE,INDIVIDUAL,548,Married
2016518,Jose,Evans,08-06-1990,MALE,INDIVIDUAL,958,Married
2016523,Patrick,Kelly,02-06-1966,MALE,INDIVIDUAL,330,Married
2016524,Joshua,Hansen,07-01-1983,MALE,INDIVIDUAL,90,Divorced
2016525,Jennifer,Fuller,6/26/2016,FEMALE,INDIVIDUAL,698,Single
2016559,Debra,Hayes,10/13/2009,FEMALE,INDIVIDUAL,142,Married
2016614,Frances,Sanders,11/28/1980,FEMALE,INDIVIDUAL,525,Single
2016636,Adam,Gutierrez,4/29/1973,MALE,INDIVIDUAL,163,Single
2016637,Brian,Alexander,4/23/2010,MALE,INDIVIDUAL,88,Single
2016654,Chris,Reyes,03-03-2013,MALE,INDIVIDUAL,317,Single
2016655,Justin,Kennedy,10/28/1981,MALE,INDIVIDUAL,297,Single
2016668,Victor,Bell,2/14/2014,MALE,INDIVIDUAL,283,Married
2016671,Stephen,Martinez,09-08-2002,MALE,INDIVIDUAL,736,Married
2016935,Gary,Bailey,4/23/1965,MALE,INDIVIDUAL,568,Single
2016957,Carl,Ruiz,8/25/2013,MALE,INDIVIDUAL,167,Married
2016958,Larry,Hunter,05-02-1985,MALE,INDIVIDUAL,52,Divorced
2016965,Michelle,Harrison,12/13/1949,FEMALE,INDIVIDUAL,434,Married
2016973,Ruth,Hart,08-06-1971,FEMALE,INDIVIDUAL,944,Single
2016995,Roger,Carroll,07-02-1982,MALE,INDIVIDUAL,560,Single
2016997,Richard,Day,02-02-1985,MALE,INDIVIDUAL,966,Single
2017002,Christopher,Lopez,9/24/2001,MALE,INDIVIDUAL,609,Married
2017029,Gerald,Ramos,2/14/1989,MALE,INDIVIDUAL,34,Married
2017036,Julie,Anderson,1/28/2014,FEMALE,INDIVIDUAL,376,Married
2017037,Nancy,Kim,1/28/2014,FEMALE,INDIVIDUAL,127,Married
2017253,Jennifer,Perkins,3/23/1987,FEMALE,INDIVIDUAL,959,Single
2017256,Purity Corp,,,,COMPANY,599,
2017293,Martin,Thomas,3/15/2011,MALE,INDIVIDUAL,915,Married
2017294,Jack,Banks,11-09-1988,MALE,INDIVIDUAL,241,Married
2017295,Russell,Vasquez,11-04-2015,MALE,INDIVIDUAL,25,Married
2017317,Craig,Garrett,06-02-1980,MALE,INDIVIDUAL,362,Married
2017371,Randy,Oliver,5/26/1985,MALE,INDIVIDUAL,469,Single
2017372,Ruby,Sullivan,11/18/2012,FEMALE,INDIVIDUAL,633,Married
2017615,Mary,Duncan,01-09-2016,FEMALE,INDIVIDUAL,752,Single
2017629,Johnny,Sanders,3/26/2012,MALE,INDIVIDUAL,213,Married
2017630,Keith,Stewart,10-11-1978,MALE,INDIVIDUAL,478,Married
2017654,Lori,Garza,11/16/2015,FEMALE,INDIVIDUAL,925,Married
2017686,Margaret,Berry,2/28/2016,FEMALE,INDIVIDUAL,991,Married
2017687,Anthony,Howell,2/23/2016,MALE,INDIVIDUAL,133,Single
2017688,Jason,Scott,11/21/2014,MALE,INDIVIDUAL,5,Married
2017689,Jesse,Ramirez,07-09-1977,MALE,INDIVIDUAL,337,Married
2017724,Jeremy,Miller,11/20/1990,MALE,INDIVIDUAL,185,Married
2017735,Craig,Howell,12/21/1997,MALE,INDIVIDUAL,34,Married
2017958,Julie,Smith,3/13/2013,FEMALE,INDIVIDUAL,469,Single
2018010,Andrew,Cole,12/15/1974,MALE,INDIVIDUAL,508,Divorced
2018021,Kevin,Jordan,09-07-2011,MALE,INDIVIDUAL,453,Single
2018029,Earl,Patterson,2/20/1984,MALE,INDIVIDUAL,184,Divorced
2018076,Mark,Grant,7/29/1956,MALE,INDIVIDUAL,242,Married
2018136,Joe,Watson,5/29/2012,MALE,INDIVIDUAL,510,Single
2018137,Ryan,Owens,11/26/1976,MALE,INDIVIDUAL,801,Married
2018138,Matthew,Medina,11/26/2013,MALE,INDIVIDUAL,310,Single
2018492,Joe,Harris,10/24/1983,MALE,INDIVIDUAL,570,Single
2018500,Stephanie,Moore,09-08-2015,FEMALE,INDIVIDUAL,703,Single
2018504,Peter,Porter,07-07-2016,MALE,INDIVIDUAL,640,Married
2018516,Thomas,Harris,09-04-2015,MALE,INDIVIDUAL,302,Single
2018530,Lawrence,Howard,3/16/2015,MALE,INDIVIDUAL,392,Married
2018531,John,Gonzalez,02-10-1988,MALE,INDIVIDUAL,847,Married
2018565,Marie,Carr,11-02-1983,FEMALE,INDIVIDUAL,950,Single
2018770,Lois,Greene,6/13/2008,FEMALE,INDIVIDUAL,533,Divorced
2018797,Jimmy,Wood,09-10-2015,MALE,INDIVIDUAL,474,Married
2018819,Virginia,Crawford,5/25/1966,FEMALE,INDIVIDUAL,256,Married
2018821,Willie,Brown,1/14/1980,MALE,INDIVIDUAL,43,Married
2018865,Harry,Hunter,06-04-1998,MALE,INDIVIDUAL,702,Single
2018869,Jose,Reyes,04-04-2016,MALE,INDIVIDUAL,569,Married
2018870,Peter,Riley,4/28/1975,MALE,INDIVIDUAL,597,Married
2018885,Jean,Olson,2/19/1968,FEMALE,INDIVIDUAL,388,Single
2018912,Jeremy,Sanchez,08-04-1969,MALE,INDIVIDUAL,72,Married
2018925,Pamela,Bennett,9/26/1979,FEMALE,INDIVIDUAL,40,Single
2019145,Nicholas,Garza,9/13/1969,MALE,INDIVIDUAL,666,Married
2019157,Jason,Fowler,12/16/1980,MALE,INDIVIDUAL,771,Single
2019206,Richard,Howard,07-01-2016,MALE,INDIVIDUAL,943,Married
2019207,Victor,Hill,9/21/1968,MALE,INDIVIDUAL,400,Single
2019504,Carl,Nelson,07-03-1984,MALE,INDIVIDUAL,808,Married
2019544,Raymond,Warren,11/14/1991,MALE,INDIVIDUAL,198,Single
2019554,Ronald,Lawson,01-02-1962,MALE,INDIVIDUAL,373,Married
2019615,Alan,Weaver,10-03-1987,MALE,INDIVIDUAL,276,Single
2019632,Karen,Perry,09-07-1984,FEMALE,INDIVIDUAL,134,Married
2019637,Timothy,Olson,03-06-1970,MALE,INDIVIDUAL,959,Divorced
2019638,Roger,Murray,12-12-1999,MALE,INDIVIDUAL,657,Married
2019713,Tammy,Cox,06-11-1984,FEMALE,INDIVIDUAL,151,Single
2019719,Kathleen,Bryant,8/22/1985,FEMALE,INDIVIDUAL,887,Single
2032148,Melissa,Fuller,6/21/1981,FEMALE,INDIVIDUAL,229,Married
2032161,Craig,Simpson,04-02-1986,MALE,INDIVIDUAL,487,Married
2032171,Scott,Knight,5/22/1977,MALE,INDIVIDUAL,685,Married
2032182,Donna,Medina,03-11-2013,FEMALE,INDIVIDUAL,715,Single
2032184,Wayne,Washington,4/16/1972,MALE,INDIVIDUAL,712,Single
2032198,Donna,Wells,2/13/1992,FEMALE,INDIVIDUAL,182,Single
2032224,Lori,Elliott,5/21/1967,FEMALE,INDIVIDUAL,685,Single
2032249,Fred,Wallace,6/30/2016,MALE,INDIVIDUAL,697,Single
2032580,Andrew,Long,2/27/2016,MALE,INDIVIDUAL,724,Married
2032604,Jeffrey,Campbell,10/18/1996,MALE,INDIVIDUAL,138,Single
2032606,Judy,Schmidt,5/20/1968,FEMALE,INDIVIDUAL,416,Married
2032689,Patrick,Mccoy,4/20/2000,MALE,INDIVIDUAL,119,Single
2032691,Daniel,Duncan,8/18/1973,MALE,INDIVIDUAL,476,Single
2032699,Susan,Lynch,4/23/1966,FEMALE,INDIVIDUAL,669,Single
2032703,Jerry,Powell,12/13/1975,MALE,INDIVIDUAL,680,Married
2032929,Nicholas,Lewis,06-12-2013,MALE,INDIVIDUAL,656,Married
2032947,Steven,Thomas,7/30/2016,MALE,INDIVIDUAL,639,Married
2032951,Universal Ltd,,,,COMPANY,967,
2032952,Irene,Parker,12/26/1982,FEMALE,INDIVIDUAL,20,Single
2032969,Alice,Rogers,11-09-1979,FEMALE,INDIVIDUAL,337,Single
2032984,Steve,Jordan,12/21/2014,MALE,INDIVIDUAL,898,Married
2032988,Nicholas,Henry,5/25/2016,MALE,INDIVIDUAL,682,Single
2033001,Tammy,Gordon,11-07-1981,FEMALE,INDIVIDUAL,237,Married
2033025,Paula,Parker,4/18/1981,FEMALE,INDIVIDUAL,157,Divorced
2033331,Martha,Kelly,04-09-1973,FEMALE,INDIVIDUAL,977,Married
2033350,Jonathan,Rogers,08-12-1988,MALE,INDIVIDUAL,78,Married
2033351,Ralph,Young,3/28/2016,MALE,INDIVIDUAL,367,Married
2033354,Patricia,Gilbert,3/16/1984,FEMALE,INDIVIDUAL,439,Married
2033363,Ruth,Stanley,06-07-1984,FEMALE,INDIVIDUAL,200,Single
2033385,Carlos,Graham,02-03-1979,MALE,INDIVIDUAL,32,Married
2033401,Jason,Kim,9/17/1981,MALE,INDIVIDUAL,622,Married
2033402,Randy,Sanders,3/24/1978,MALE,INDIVIDUAL,526,Single
2033415,Kenneth,Rose,06-11-2013,MALE,INDIVIDUAL,453,Married
2033422,Victor,Ryan,1/18/1989,MALE,INDIVIDUAL,704,Married
2033711,Earl,Martinez,07-09-1969,MALE,INDIVIDUAL,39,Married
2033717,Henry,Richards,1/13/1978,MALE,INDIVIDUAL,220,Married
2033738,Kathleen,Kim,06-10-1988,FEMALE,INDIVIDUAL,696,Married
2033756,Virginia,Roberts,5/28/1983,FEMALE,INDIVIDUAL,310,Single
2033761,Tammy,Carter,02-05-2012,FEMALE,INDIVIDUAL,837,Divorced
2033768,Louis,Stephens,5/25/1976,MALE,INDIVIDUAL,829,Single
2033782,Katherine,Graham,12/25/2013,FEMALE,INDIVIDUAL,92,Married
2033799,Judith,Hunt,1/18/1986,FEMALE,INDIVIDUAL,11,Divorced
2034093,Willie,Carr,02-03-1976,MALE,INDIVIDUAL,447,Divorced
2034343,Lois,Meyer,7/24/2015,FEMALE,INDIVIDUAL,678,Married
2034344,Frank,Vasquez,10/14/1974,MALE,INDIVIDUAL,425,Married
2034354,Helen,Cook,5/13/1988,FEMALE,INDIVIDUAL,76,Single
2034356,Heather,Cunningham,10-07-1975,FEMALE,INDIVIDUAL,601,Single
2034379,Maria,Edwards,09-02-1982,FEMALE,INDIVIDUAL,69,Single
2034394,Jeffrey,Ramirez,5/13/1978,MALE,INDIVIDUAL,456,Single
2034405,Steve,Bradley,7/25/2015,MALE,INDIVIDUAL,162,Single
2034406,Raymond,Duncan,5/25/1977,MALE,INDIVIDUAL,592,Married
2034420,Roger,Peterson,03-12-1962,MALE,INDIVIDUAL,839,Married
2034421,Robin,Scott,06-01-2012,FEMALE,INDIVIDUAL,960,Divorced
2034422,Thomas,Reyes,09-01-2016,MALE,INDIVIDUAL,892,Married
2034453,Shirley,Hayes,12/21/2009,FEMALE,INDIVIDUAL,86,Single
2034916,Ronald,Taylor,11/21/2013,MALE,INDIVIDUAL,31,Married
2034927,Diane,Andrews,04-01-1994,FEMALE,INDIVIDUAL,233,Married
2034957,Arthur,Garcia,7/25/2014,MALE,INDIVIDUAL,686,Married
2034958,Debra,Fuller,7/25/2014,FEMALE,INDIVIDUAL,449,Single
2034969,Brian,Stephens,11/23/2015,MALE,INDIVIDUAL,712,Divorced
2034990,Andrea,Martin,03-03-1975,FEMALE,INDIVIDUAL,255,Married
2034995,Julia,James,09-07-1964,FEMALE,INDIVIDUAL,161,Single
2035024,Alan,Gray,04-07-1982,MALE,INDIVIDUAL,67,Single
2035042,Kimberly,Hunt,5/17/1985,FEMALE,INDIVIDUAL,418,Married
2035046,Thomas,Moreno,4/14/1988,MALE,INDIVIDUAL,409,Married
2035047,Dorothy,Castillo,04-03-1984,FEMALE,INDIVIDUAL,897,Married
2035270,Judy,Mitchell,7/15/1977,FEMALE,INDIVIDUAL,123,Married
2035316,Clarence,Peterson,08-05-2010,MALE,INDIVIDUAL,125,Single
2035323,Stephanie,Mcdonald,01-05-1966,FEMALE,INDIVIDUAL,150,Married
2035336,Jonathan,Powell,8/26/1966,MALE,INDIVIDUAL,920,Married
2035337,Nancy,Carter,07-01-2005,FEMALE,INDIVIDUAL,929,Married
2035371,Wayne,Cook,7/25/2014,MALE,INDIVIDUAL,136,Single
2035657,Mary,Hicks,3/14/1984,FEMALE,INDIVIDUAL,169,Married
2035670,Jeffrey,Stewart,06-11-2011,MALE,INDIVIDUAL,362,Married
2035671,Keith,Fernandez,4/15/1974,MALE,INDIVIDUAL,37,Single
2035672,Karen,Washington,06-11-2011,FEMALE,INDIVIDUAL,136,Married
2035680,Kimberly,Burns,12-06-2015,FEMALE,INDIVIDUAL,902,Married
2035687,Anna,West,10-04-2015,FEMALE,INDIVIDUAL,519,Married
2035720,Timothy,Sims,03-07-1976,MALE,INDIVIDUAL,135,Single
2035726,Lois,Frazier,08-05-1997,FEMALE,INDIVIDUAL,82,Married
2035963,Carlos,Reid,10/16/1987,MALE,INDIVIDUAL,920,Married
2035982,Eugene,Murphy,09-09-1983,MALE,INDIVIDUAL,983,Single
2036328,Wayne,Murray,9/16/2016,MALE,INDIVIDUAL,434,Divorced
2036564,Ruby,Torres,2/15/2015,FEMALE,INDIVIDUAL,624,Married
2036587,Brandon,Davis,3/31/1999,MALE,INDIVIDUAL,368,Single
2036588,Douglas,Edwards,6/16/2004,MALE,INDIVIDUAL,174,Single
2036590,Jessica,Watkins,3/17/2016,FEMALE,INDIVIDUAL,1,Married
2036636,Theresa,Jordan,01-10-1982,FEMALE,INDIVIDUAL,787,Single
2036647,Lillian,Gilbert,06-12-1985,FEMALE,INDIVIDUAL,868,Married
2036650,Dennis,Thompson,07-05-1984,MALE,INDIVIDUAL,625,Divorced
2036665,Christine,Harris,2/13/1977,FEMALE,INDIVIDUAL,702,Married
2036679,Jeremy,Ray,8/27/1979,MALE,INDIVIDUAL,603,Married
2036880,Donald,Arnold,7/25/2016,MALE,INDIVIDUAL,839,Married
2036893,Todd,Carpenter,7/29/2016,MALE,INDIVIDUAL,58,Married
2036906,Anthony,Bradley,05-11-1973,MALE,INDIVIDUAL,321,Single
2036916,Eric,Howell,02-10-1995,MALE,INDIVIDUAL,737,Married
2036942,Carol,Torres,10/21/1981,FEMALE,INDIVIDUAL,660,Married
2036964,Denise,Richardson,11/30/1980,FEMALE,INDIVIDUAL,357,Married
2036969,Steven,Franklin,08-11-1977,MALE,INDIVIDUAL,33,Married
2036987,Johnny,Miller,7/20/1945,MALE,INDIVIDUAL,944,Single
2037259,Lawrence,Lane,1/15/2012,MALE,INDIVIDUAL,507,Single
2037260,Craig,James,7/20/1977,MALE,INDIVIDUAL,833,Single
2037270,Nicholas,Howard,02-08-2007,MALE,INDIVIDUAL,15,Single
2037271,Lois,Spencer,02-02-2010,FEMALE,INDIVIDUAL,757,Divorced
2037272,Sara,Rodriguez,3/18/1979,FEMALE,INDIVIDUAL,524,Married
2037607,Joyce,Dunn,08-05-1966,FEMALE,INDIVIDUAL,990,Married
2037631,Paul,Carpenter,11/23/1974,MALE,INDIVIDUAL,439,Single
2037668,Emily,Cox,3/14/1976,FEMALE,INDIVIDUAL,230,Single
2037895,Antonio,Bailey,8/14/1976,MALE,INDIVIDUAL,977,Married
2037916,Ashley,Peters,04-06-1960,FEMALE,INDIVIDUAL,776,Single
2037918,Wayne,Coleman,08-07-1997,MALE,INDIVIDUAL,830,Married
2037929,Roy,Hill,07-06-1971,MALE,INDIVIDUAL,34,Married
2037934,Alan,Crawford,10/29/1984,MALE,INDIVIDUAL,600,Married
2037935,Angela,Fisher,04-04-2015,FEMALE,INDIVIDUAL,797,Divorced
2037948,Linda,Oliver,08-10-2016,FEMALE,INDIVIDUAL,418,Single
2037950,Victor,Morris,5/13/1983,MALE,INDIVIDUAL,86,Married
2037951,Gregory,Lewis,06-05-2014,MALE,INDIVIDUAL,4,Married
2038591,Margaret,Morgan,05-11-1977,FEMALE,INDIVIDUAL,455,Single
2038601,Emily,Bailey,05-05-1969,FEMALE,INDIVIDUAL,851,Single
2038607,Debra,Harris,03-05-1992,FEMALE,INDIVIDUAL,568,Married
2038637,Maria,Gonzalez,1/21/1981,FEMALE,INDIVIDUAL,382,Married
2038670,Robert,Greene,02-03-1979,MALE,INDIVIDUAL,337,Married
2038683,Arthur,Cole,10-02-1987,MALE,INDIVIDUAL,502,Married
2038685,Arthur,Marshall,12-09-1990,MALE,INDIVIDUAL,176,Divorced
2038697,Matthew,Adams,11/25/1956,MALE,INDIVIDUAL,586,Married
2038723,Carl,Garza,10/24/2015,MALE,INDIVIDUAL,256,Single
2038724,Justin,Montgomery,3/26/1977,MALE,INDIVIDUAL,973,Married
2038725,Betty,Parker,10/24/1996,FEMALE,INDIVIDUAL,9,Single
2038767,Phyllis,Stevens,06-12-2015,FEMALE,INDIVIDUAL,130,Married
2038768,Tammy,Elliott,06-12-2015,FEMALE,INDIVIDUAL,212,Married
2038779,Ralph,Jones,11-01-2016,MALE,INDIVIDUAL,322,Divorced
2038784,Brian,Peters,12/13/1973,MALE,INDIVIDUAL,696,Married
2039042,Marilyn,Weaver,07-04-1983,FEMALE,INDIVIDUAL,308,Married
2039069,Chris,Nichols,7/22/1971,MALE,INDIVIDUAL,519,Married
2039072,Marilyn,Smith,4/21/1983,FEMALE,INDIVIDUAL,920,Divorced
2039080,Lois,Welch,01-11-1962,FEMALE,INDIVIDUAL,544,Married
2039089,Stephanie,Hayes,12/27/1977,FEMALE,INDIVIDUAL,709,Single
2039105,Cynthia,Kim,7/13/1977,FEMALE,INDIVIDUAL,799,Married
2039169,Billy,Meyer,8/22/2011,MALE,INDIVIDUAL,630,Divorced
2039173,Beverly,Long,2/21/1966,FEMALE,INDIVIDUAL,701,Married
2039439,Larry,Morgan,11-09-1975,MALE,INDIVIDUAL,256,Married
2039463,Kathryn,Foster,01-09-2016,FEMALE,INDIVIDUAL,670,Married
2039464,Matthew,Fisher,5/16/1988,MALE,INDIVIDUAL,450,Married
2039473,Patricia,Diaz,9/19/2013,FEMALE,INDIVIDUAL,181,Married
2039483,Stephanie,Turner,7/28/2016,FEMALE,INDIVIDUAL,103,Divorced
2039489,Amanda,Butler,5/17/1984,FEMALE,INDIVIDUAL,940,Married
2039490,Juan,Bell,02-10-2004,MALE,INDIVIDUAL,849,Married
2039514,Philip,Moreno,2/18/2011,MALE,INDIVIDUAL,123,Married
2039532,Louis,Morgan,5/17/2011,MALE,INDIVIDUAL,577,Single
2046927,Shawn,Phillips,9/20/1983,MALE,INDIVIDUAL,353,Divorced
2046928,Tammy,Peters,11/18/2015,FEMALE,INDIVIDUAL,779,Married
2046992,Judith,Wood,03-02-1978,FEMALE,INDIVIDUAL,608,Married
2046997,Jeremy,Richardson,11-09-1971,MALE,INDIVIDUAL,781,Single
2047000,Henry,Barnes,9/26/1972,MALE,INDIVIDUAL,659,Married
2047021,Russell,Russell,1/15/1986,MALE,INDIVIDUAL,212,Married
2047071,Dennis,Stone,3/24/2016,MALE,INDIVIDUAL,948,Single
2047072,Denise,Grant,4/22/1970,FEMALE,INDIVIDUAL,780,Single
2047087,Lori,Hudson,3/19/1986,FEMALE,INDIVIDUAL,231,Married
2048363,Alan,Phillips,2/18/1975,MALE,INDIVIDUAL,737,Married
2048384,Teresa,Russell,05-09-1982,FEMALE,INDIVIDUAL,179,Single
2048387,Daniel,Hayes,06-02-1999,MALE,INDIVIDUAL,784,Married
2048409,Carl,Carter,09-07-1964,MALE,INDIVIDUAL,104,Married
2048412,Gary,Jacobs,09-12-1979,MALE,INDIVIDUAL,718,Married
2048457,Jacqueline,Hunt,12/15/2015,FEMALE,INDIVIDUAL,899,Single
2048471,Mildred,Jordan,1/23/1977,FEMALE,INDIVIDUAL,710,Married
2048505,Jesse,Johnston,01-03-2016,MALE,INDIVIDUAL,364,Married
2052619,Jesse,Larson,07-06-2016,MALE,INDIVIDUAL,380,Married
2052620,Eugene,Evans,6/18/1979,MALE,INDIVIDUAL,176,Married
2052660,Joshua,Morrison,5/22/1985,MALE,INDIVIDUAL,198,Married
2052667,Kenneth,Porter,5/24/1980,MALE,INDIVIDUAL,100,Married
2052809,Kathryn,Taylor,05-12-1980,FEMALE,INDIVIDUAL,279,Married
2052827,Ann,Bailey,5/16/2014,FEMALE,INDIVIDUAL,774,Single
2052828,Roy,Gray,11/25/1977,MALE,INDIVIDUAL,922,Married
2053174,Julie,Gordon,9/30/2014,FEMALE,INDIVIDUAL,125,Single
2053176,Dorothy,Flores,10-11-1961,FEMALE,INDIVIDUAL,247,Divorced
2053189,Pamela,Kelley,1/14/1986,FEMALE,INDIVIDUAL,326,Single
2053212,Randy,Grant,10/21/2015,MALE,INDIVIDUAL,533,Single
2053213,Earl,Crawford,4/13/1975,MALE,INDIVIDUAL,381,Divorced
2053272,Doris,Garza,3/31/1970,FEMALE,INDIVIDUAL,927,Married
2053277,Janet,Moore,11/17/2014,FEMALE,INDIVIDUAL,29,Divorced
2053494,Margaret,Lane,4/27/2014,FEMALE,INDIVIDUAL,690,Single
2053503,Sharon,Rice,3/29/1989,FEMALE,INDIVIDUAL,766,Married
2053506,Philip,Moore,5/19/2000,MALE,INDIVIDUAL,15,Married
2053510,Phillip,Franklin,05-10-1982,MALE,INDIVIDUAL,34,Single
2053535,Ashley,Hawkins,12-05-2012,FEMALE,INDIVIDUAL,508,Married
2053536,Kenneth,Gonzales,10/14/1983,MALE,INDIVIDUAL,914,Married
2053537,Norma,Mason,11/15/1978,FEMALE,INDIVIDUAL,813,Married
2053842,Brandon,Welch,11/17/1995,MALE,INDIVIDUAL,369,Married
2053876,Jeremy,White,11-04-1973,MALE,INDIVIDUAL,875,Married
2054118,Johnny,Evans,4/17/1987,MALE,INDIVIDUAL,196,Married
2054119,Russell,Simmons,9/27/2016,MALE,INDIVIDUAL,402,Married
2054170,Thomas,Nelson,11/13/1976,MALE,INDIVIDUAL,248,Divorced
2054194,Sandra,Henry,1/25/1970,FEMALE,INDIVIDUAL,6,Married
2054444,Doris,Romero,4/27/1984,FEMALE,INDIVIDUAL,59,Single
2054453,Rose,Moore,08-03-1955,FEMALE,INDIVIDUAL,229,Single
2054459,Anthony,Tucker,1/18/1966,MALE,INDIVIDUAL,499,Married
2054471,Beverly,Torres,7/14/1991,FEMALE,INDIVIDUAL,158,Married
2054472,Carlos,Wells,11/21/1961,MALE,INDIVIDUAL,811,Married
2054482,Philip,Perry,7/20/1990,MALE,INDIVIDUAL,352,Married
2054498,Alice,Gutierrez,6/26/1996,FEMALE,INDIVIDUAL,735,Married
2054499,Shawn,Cook,10/13/1964,MALE,INDIVIDUAL,233,Single
2054502,Christina,Day,7/27/1995,FEMALE,INDIVIDUAL,830,Single
2054510,Thomas,Crawford,11-04-1995,MALE,INDIVIDUAL,292,Married
2054515,Lois,Simmons,7/28/2009,FEMALE,INDIVIDUAL,225,Married
2054531,Sara,Franklin,12/20/1962,FEMALE,INDIVIDUAL,451,Single
2054538,Harold,Pierce,7/16/1966,MALE,INDIVIDUAL,454,Single
2054809,Alice,Wagner,3/31/1982,FEMALE,INDIVIDUAL,256,Married
2054864,Ashley,Mason,05-03-1981,FEMALE,INDIVIDUAL,320,Married
2055121,Scott,Fuller,5/26/1980,MALE,INDIVIDUAL,626,Single
2055122,Susan,Greene,3/26/1983,FEMALE,INDIVIDUAL,882,Single
